gazette_number,gazette_type,gazette_date,decree_number,change_type,person_name,post_or_position,institution,organism,is_military_person,military_rank,is_military_post,summary
43315,Ordinaria,2026-02-11,,DESIGNACION_FISCAL,Luis Enrique Pérez Ulacio,Fiscal Auxiliar Interino,Fiscalía Vigésima Tercera del Ministerio Público de la Circunscripción Judicial del Estado Guárico,Ministerio Público,NO,,NO,"[OCR] abogado LUIS ENRIQUE PÉREZ ULACIO como FISCAL AUXILIAR INTERINO a la FISCALÍA VIGÉSIMA TERCERA del Ministerio Público de la Circunscripción Judicial del estado Guárico, con competencia Plena y en Delitos de Homicidio, Delitos Graves y Contra la Propiedad en las Fases de Investigación, Intermedia y de Juicio Oral, con sede en San Juan de los Morros"
43315,Ordinaria,2026-02-11,,DESIGNACION_FISCAL,Rafael Andrés Hidriago Arellano,Fiscal Provisorio,Fiscalía Septuagésima Cuarta del Ministerio Público de la Circunscripción Judicial del Área Metropolitana de Caracas,Ministerio Público,NO,,NO,[OCR] abogado RAFAEL ANDRÉS HIDRIAGO ARELLANO como Fiscal Provisorio en la Fiscalía Septuagésima Cuarta del Ministerio Público de la Circunscripción Judicial del Área Metropolitana de Caracas
43315,Ordinaria,2026-02-11,,DESIGNACION_DIRECTOR,Yamily Beatriz Suárez Vílchez,Directora (E) de la Zona Educativa del Estado Zulia,,Zona Educativa del Estado Zulia (Ministerio del Poder Popular para la Educación),NO,,NO,"Resolución mediante la cual se designa a la ciudadana Yamily Beatriz Suárez Vílchez, como Directora (E) de la Zona Educativa del estado Zulia, adscrita al Despacho del Ministro."
43315,Ordinaria,2026-02-11,,TRASLADO_FISCAL,Dayerlin Fabiola Martínez Peña,Fiscal Auxiliar Interino,Fiscalía Séptima del Ministerio Público de la Circunscripción Judicial del Estado Carabobo,Ministerio Público,NO,,NO,"Resolución mediante la cual se traslada a la ciudadana Dayerlin Fabiola Martínez Peña, como Fiscal Auxiliar Interino a la Fiscalía Séptima del Ministerio Público de la Circunscripción Judicial del estado Carabobo, con competencia Plena y en Delitos Menos Graves en las Fases de Investigación, Intermedia y de Juicio Oral, con sede en Valencia."
43315,Ordinaria,2026-02-11,,TRASLADO_FISCAL,Francelis Anthonella Pascuale Pestana,Fiscal Auxiliar Interino,Fiscalía Tercera del Ministerio Público de la Circunscripción Judicial del Estado Carabobo,Ministerio Público,NO,,NO,"Resolución mediante la cual se traslada a la ciudadana Francelis Anthonella Pascuale Pestana, como Fiscal Auxiliar Interino a la Fiscalía Tercera del Ministerio Público de la Circunscripción Judicial del estado Carabobo, con competencia Plena y en Delitos Menos Graves en las Fases de Investigación, Intermedia y de Juicio Oral, con sede en Valencia."
43315,Ordinaria,2026-02-11,,TRASLADO_FISCAL,Bryan José Márquez Perales,Fiscal Auxiliar Interino,"Fiscalía 44 Nacional con Competencia Plena y en Materia de Tránsito, Vehículos y Vialidad",Ministerio Público,NO,,NO,"Resolución mediante la cual se traslada al ciudadano Bryan José Márquez Perales, como Fiscal Auxiliar Interino a la Fiscalía 44 Nacional con competencia Plena y en Materia de Tránsito, Vehículos y Vialidad, con sede en Puerto Cabello."
43315,Ordinaria,2026-02-11,,TRASLADO_FISCAL,Luis Enrique Pérez Ulacio,Fiscal Auxiliar Interino,Fiscalía Vigésima Tercera del Ministerio Público de la Circunscripción Judicial del Estado Guárico,Ministerio Público,NO,,NO,"Resolución mediante la cual se traslada al ciudadano Luis Enrique Pérez Ulacio, como Fiscal Auxiliar Interino a la Fiscalía Vigésima Tercera del Ministerio Público de la Circunscripción Judicial del estado Guárico, con competencia Plena y en Delitos de Homicidio, Delitos Graves y Contra la Propiedad en las Fases de Investigación, Intermedia y de Juicio Oral, con sede en San Juan de Los Morros."
43315,Ordinaria,2026-02-11,,DESIGNACION_FISCAL,Rafael Andrés Hidriago Arellano,Fiscal Provisorio,Fiscalía 3 Nacional Contra las Drogas en Materia Plena y Especial en Extinción de Dominio,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa como Fiscal Provisorio al ciudadano Rafael Andrés Hidriago Arellano, en la Fiscalía 3 Nacional Contra las Drogas en Materia Plena y Especial en Extinción de Dominio."
43315,Ordinaria,2026-02-11,,DESIGNACION_FISCAL,José Luis Freites González,Fiscal Provisorio,Fiscalía 70 Nacional Contra las Drogas y Ante Sala Accidental Segunda de Reenvío Procesal Transitorio de la Corte de Apelaciones del Circuito Judicial Penal y Especial en Extinción de Dominio,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa como Fiscal Provisorio al ciudadano José Luis Freites González, en la Fiscalía 70 Nacional Contra las Drogas y ante Sala Accidental Segunda de Reenvío Procesal Transitorio de la Corte de Apelaciones del Circuito Judicial Penal y Especial en Extinción de Dominio."
43315,Ordinaria,2026-02-11,,DESIGNACION_FISCAL,Marjorie de los Ángeles Lezza Martín,Fiscal Auxiliar Interino,Fiscalía Décima Cuarta del Ministerio Público del Segundo Circuito de la Circunscripción Judicial del Estado Bolívar,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa como Fiscal Auxiliar Interino a la ciudadana Marjorie de Los Ángeles Lezza Martín, en la Fiscalía Décima Cuarta del Ministerio Público del Segundo Circuito de la Circunscripción Judicial del estado Bolívar, con sede en Puerto Ordaz y competencia en materia Contra las Drogas, Extorsión y Secuestro."
43315,Ordinaria,2026-02-11,,DESIGNACION_ADMINISTRADOR,Cristina Carolina Díaz Santana,Jefe de División (Encargada) de la Unidad Administradora Desconcentrada del Ministerio Público de la Circunscripción Judicial del Estado Barinas,,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa a la ciudadana Cristina Carolina Díaz Santana, como Jefe de División (Encargada) de la Unidad Administradora Desconcentrada del Ministerio Público de la Circunscripción Judicial del estado Barinas."
43316,Ordinaria,2026-02-12,,DESIGNACION_DIRECTOR_GENERAL,Rosanna Ross Salazar Ramírez,Directora General del Despacho,,Ministerio del Poder Popular para el Turismo,NO,,NO,"Resolución mediante la cual se designa a la ciudadana Rosanna Ross Salazar Ramírez, como Directora General del Despacho, del Ministerio del Poder Popular para el Turismo, en calidad de Encargada. INATUR"
43316,Ordinaria,2026-02-12,,DESIGNACION_DIRECTOR,Nadia Giovanna Mignogna Toro,Directora Ejecutiva,Instituto Nacional de Turismo (INATUR),Ministerio del Poder Popular para el Turismo,NO,,NO,"Providencia mediante la cual se designa a la ciudadana Nadia Giovanna Mignogna Toro, como Directora Ejecutiva, en calidad de Encargada, del Instituto Nacional de Turismo (INATUR), ente adscrito al Ministerio del Poder Popular para el Turismo."
43316,Ordinaria,2026-02-12,,DESIGNACION_DIRECTOR,Kenneth José Herrera García,"Director de Línea de la Dirección de Bienes Públicos, Oficina Adscrita a la Dirección General de Gestión Administrativa del Ministerio del Poder Popular para la Educación Universitaria",,Ministerio del Poder Popular para la Educación Universitaria,NO,,NO,"Resolución mediante la cual se designa al ciudadano Kenneth José Herrera García, como Director de Línea de la Dirección de Bienes Públicos, Oficina adscrita a la Dirección General de Gestión Administrativa del Ministerio del Poder Popular para la Educación Universitaria. MINISTERIO DEL PODER POPULAR PARA LA CIENCIA Y TECNOLOGÍA Parque Científico Tecnológico de Venezuela Más Ciencia, S.A."
43316,Ordinaria,2026-02-12,,DESIGNACION_GERENTE,Onelsi José Gregorio Durán Linares,Gerente de la Oficina de Gestión Administrativa,,Ministerio del Poder Popular para la Educación Universitaria,NO,,NO,"Providencia mediante la cual se designa al ciudadano Onelsi José Gregorio Durán Linares, como Gerente de la Oficina de Gestión Administrativa, de la Sociedad Anónima Parque Científico Tecnológico de Venezuela Más Ciencia, S.A."
43316,Ordinaria,2026-02-12,,DESIGNACION_GERENTE,Juan Carlos Carrillo,Gerente de la Oficina de Planificación y Presupuesto,,Ministerio del Poder Popular para la Educación Universitaria,NO,,NO,"Providencia mediante la cual se designa al ciudadano Juan Carlos Carrillo, como Gerente de la Oficina de Planificación y Presupuesto, de la Sociedad Anónima Parque Científico Tecnológico de Venezuela Más Ciencia, S.A."
43316,Ordinaria,2026-02-12,,DESIGNACION_AUDITOR,Obdulia Ricep Andrade Ponte,Auditor Interno Interino,,Ministerio del Poder Popular para la Educación Universitaria,NO,,NO,"Providencia mediante la cual se designa a la ciudadana Obdulia Ricep Andrade Ponte, como Auditor Interno Interino, de la Sociedad Anónima Parque Científico Tecnológico de Venezuela Más Ciencia, S.A. Telecomunicaciones Gran Caribe, S.A."
43316,Ordinaria,2026-02-12,,DESIGNACION_GERENTE,Onelsi José Gregorio Duran Linares,"Gerente de la Oficina de Gestión Administrativa, de la Sociedad Anónima Parque Científico Tecnológico de Venezuela Más Ciencia, S.A",,Ministerio del Poder Popular para la Educación Universitaria,NO,,NO,"[OCR] ONELSI JOSÉ GREGORIO DURAN LINARES como Gerente de la Oficina de Gestión Administrativa, de la Sociedad Anónima PARQUE CIENTÍFICO TECNOLÓGICO DE VENEZUELA MÁS CIENCIA, S.A"
43316,Ordinaria,2026-02-12,,DESIGNACION_DIPLOMATICA,Sergio Rafael Rodriguez Figuera,Director General de Consultoria Juridica (código 110),,Ministerio del Poder Popular para la Educación Universitaria,NO,,NO,[OCR] SERGIO RAFAEL RODRIGUEZ FIGUERA como DIRECTOR GENERAL DE CONSULTORIA JURIDICA (Código 110)
43316,Ordinaria,2026-02-12,,DESIGNACION_CONTRALOR,Greddy Margot Montesinos Davila,"Contralora con Carácter Provisional de la Contraloría del Municipio Catatumbo del Estado Zulia, a Partir de la Fecha de su Notificación",,Ministerio del Poder Popular para la Educación Universitaria,NO,,NO,"[OCR] GREDDY MARGOT MONTESINOS DAVILA como Contralora con carácter provisional de la Contraloría del municipio Catatumbo del estado Zulia, a partir de la fecha de su notificación"
43316,Ordinaria,2026-02-12,,DESIGNACION_CONTRALOR,Angélica Chiquinquirá Zambrano González,"Contralora con Carácter Provisional de la Contraloría del Municipio Jesús Enrique Lossada del Estado Zulia, a Partir de la Fecha de su Notificación",,Ministerio del Poder Popular para la Educación Universitaria,NO,,NO,"[OCR] ANGÉLICA CHIQUINQUIRÁ ZAMBRANO GONZÁLEZ como Contralora con carácter provisional de la Contraloría del municipio Jesús Enrique Lossada del estado Zulia, a partir de la fecha de su notificación"
43316,Ordinaria,2026-02-12,,DESIGNACION_CONTRALOR,Humberto Rafael Ferrer Villalobos,"Contralor Interino del Municipio Jesús Enrique Lossada del Estado Zulia, Efectuada Mediante Acta N.* 20 Sesión Extraordinaria de Fecha 01 de Septiembre de 2022, Publicada en Gaceta Municipal Extraordinaria N.* 57 de Fecha 02 de Septiembre de 2022",,Ministerio del Poder Popular para la Educación Universitaria,NO,,NO,"[OCR] HUMBERTO RAFAEL FERRER VILLALOBOS como Contralor Interino del municipio Jesús Enrique Lossada del estado Zulia, efectuada mediante Acta N.* 20 Sesión Extraordinaria de fecha 01 de septiembre de 2022, publicada en Gaceta Municipal Extraordinaria N.* 57 de fecha 02 de septiembre de 2022"
43316,Ordinaria,2026-02-12,,DESIGNACION_OTRO,Junior José Castro Serrada,Miembro Nombre y Apellido Ciéno),,Ministerio del Poder Popular para la Educación Universitaria,NO,,NO,[OCR] Principal Junior José Castro Serrada como Miembro Nombre y Apellido CIÉNO)
43316,Ordinaria,2026-02-12,,DESIGNACION_DIPLOMATICA,Sergio Rafael Rodríguez Figuera,Director General de Consultoría Jurídica,,Ministerio del Poder Popular para la Salud,NO,,NO,"Resolución mediante la cual se designa al ciudadano Sergio Rafael Rodríguez Figuera, como Director General de Consultoría Jurídica, del Ministerio del Poder Popular para la Salud."
43316,Ordinaria,2026-02-12,,DESIGNACION_DIRECTOR,Ángel José Ramírez de Pinho,Director del Hospital General del Oeste “dr. José Gregorio Hernández”,Dirección de Salud de Distrito Capital,Dirección de Salud de Distrito Capital (Ministerio del Poder Popular para la Salud),NO,,NO,"Resolución mediante la cual se designa al ciudadano Ángel José Ramírez de Pinho, como Director del Hospital General del Oeste “Dr. JOSÉ GREGORIO HERNÁNDEZ”, adscrito a la Dirección de Salud de Distrito Capital, dependiente del Ministerio del Poder Popular para la Salud."
43316,Ordinaria,2026-02-12,,DESIGNACION_CONTRALOR,Greddy Margot Montesinos Dávila,Contralora con Carácter Provisional de la Mencionada Contraloría,,Contraloría General de la República,NO,,NO,"Resolución mediante la cual se interviene la Contraloría del municipio Catatumbo del estado Zulia; y se designa a la ciudadana Greddy Margot Montesinos Dávila, como Contralora con carácter provisional de la mencionada Contraloría."
43316,Ordinaria,2026-02-12,,DESIGNACION_CONTRALOR,Angélica Chiquinquirá Zambrano González,Contralora con Carácter Provisional de la Mencionada Contraloría,,Contraloría General de la República,NO,,NO,"Resolución mediante la cual se interviene la Contraloría del municipio Jesús Enrique Lossada del estado Zulia; y se designa a la ciudadana Angélica Chiquinquirá Zambrano González, como Contralora con carácter provisional de la mencionada Contraloría."
43316,Ordinaria,2026-02-12,,DESIGNACION_CONTRALOR,César Eduardo Fernández Fernández,Contralor con Carácter Provisional de la Mencionada Contraloría,,Contraloría General de la República,NO,,NO,"Resolución mediante la cual se interviene la Contraloría del municipio La Cañada de Urdaneta del estado Zulia; y se designa al ciudadano César Eduardo Fernández Fernández, como Contralor con carácter provisional de la mencionada Contraloría. TRIBUNAL SUPREMO DE JUSTICIA Dirección Ejecutiva de la Magistratura"
43316,Ordinaria,2026-02-12,,DESIGNACION_DIRECTOR,Willian Gerardo Moreno Belisario,Director Administrativo Regional del Estado Guárico / Dirección General de Servicios Regionales,,Tribunal Supremo de Justicia Dirección Ejecutiva de la Magistratura,NO,,NO,"Resolución mediante la cual se designa al ciudadano Willian Gerardo Moreno Belisario, como Director Administrativo Regional del estado Guárico / Dirección General de Servicios Regionales, de la Dirección Ejecutiva de la Magistratura."
43316,Ordinaria,2026-02-12,,DESIGNACION_OTRO,María Liliana Alvillar,"Jefa de la División de Doctrina, Dictámenes y Opiniones / Dirección de Asuntos Administrativos / Dirección General de Asesoría Jurídica",,Tribunal Supremo de Justicia Dirección Ejecutiva de la Magistratura,NO,,NO,"Resolución mediante la cual se designa a la ciudadana María Liliana Alvillar, como Jefa de la División de Doctrina, Dictámenes y Opiniones / Dirección de Asuntos Administrativos / Dirección General de Asesoría Jurídica, de la Dirección Ejecutiva de la Magistratura."
43316,Ordinaria,2026-02-12,,DESIGNACION_DIRECTOR,Víctor Manuel García Mújica,Director Administrativo Regional del Estado Lara / Dirección General de Servicios Regionales,,Tribunal Supremo de Justicia Dirección Ejecutiva de la Magistratura,NO,,NO,"Resolución mediante la cual se designa al ciudadano Víctor Manuel García Mújica, como Director Administrativo Regional del estado Lara / Dirección General de Servicios Regionales, de la Dirección Ejecutiva de la Magistratura."
43316,Ordinaria,2026-02-12,,DESIGNACION_DIRECTOR_GENERAL,Leylimar Josefina Rodríguez de Aguilar,Directora General de Recursos Humanos,,Tribunal Supremo de Justicia Dirección Ejecutiva de la Magistratura,NO,,NO,"Resolución mediante la cual se designa a la ciudadana Leylimar Josefina Rodríguez de Aguilar, como Directora General de Recursos Humanos, de la Dirección Ejecutiva de la Magistratura."
43316,Ordinaria,2026-02-12,,DESIGNACION_DIRECTOR_GENERAL,Reynaldo Ernesto Martínez Parra,Director General (E) de la Dirección General de Protocolo,,Consejo Nacional Electoral,NO,,NO,"Resolución N.º 250616-009, mediante la cual se designa al ciudadano Reynaldo Ernesto Martínez Parra, como Director General (E) de la Dirección General de Protocolo."
